shape_id,shape_name,theta_eff,beta,param1,param2,aspect_ratio_cav,dc_mm,D_body_mm,D_hemi_mm,L_total_mm,L_cyl_mm,dc_D_ratio,sigma_c,Re,U_ms,depth_m,Froude,Cdp,Csf,Cd,L_tilde,D_tilde,cavity_covers,drag_red_pct
0,disc,90.0,1.0,90.0,0.0,0.0494,12.0,30.0,15.0,115.0,85.0,0.4,0.15708,4270545.0,37.209,49.01,35.0324,0.973216,0.071594,1.153682,5.2252,2.3277,0,78.417
4,elliptical,44.9141,0.706,1.8751,0.0,1.8751,12.0,30.0,15.0,115.0,85.0,0.4,0.29951,4557982.0,39.714,16.35,37.3903,0.625992,0.209254,0.950264,1.4239,1.2005,0,38.522
1,cone,60.4888,0.8703,60.4888,0.0,0.283,12.0,30.0,15.0,115.0,85.0,0.4,0.14383,3238152.0,28.214,36.24,26.5634,0.758436,0.099379,0.963296,4.3704,2.1343,0,69.101
5,ogive_polynomial,52.5922,0.7943,1.8409,0.0,0.5523,12.0,30.0,15.0,115.0,85.0,0.4,0.18942,1352988.0,11.789,1.55,11.0989,0.683068,0.199639,0.991689,2.8961,1.6534,0,41.34
3,spherical,30.8626,0.513,1.6207,0.0,0.8103,12.0,30.0,15.0,115.0,85.0,0.4,0.13223,120986.0,1.054,14.91,0.9925,0.330647,0.400525,0.837063,2.1305,1.4282,0,0.0
4,elliptical,44.2418,0.6977,1.9087,0.0,1.9087,12.0,30.0,15.0,115.0,85.0,0.4,0.25126,617463.0,5.38,29.15,5.0652,0.562906,0.295092,0.970171,1.7349,1.3056,0,12.592
2,truncated_cone,60.9519,0.8742,65.641,0.2857,0.5049,12.0,30.0,15.0,115.0,85.0,0.4,0.12768,4029343.0,35.108,14.98,33.0538,0.736381,0.075831,0.916917,5.092,2.3334,0,77.277
5,ogive_polynomial,43.3129,0.686,2.5737,0.0,0.7721,12.0,30.0,15.0,115.0,85.0,0.4,0.14259,3821494.0,33.297,17.13,31.3487,0.512245,0.149956,0.766789,2.9759,1.7577,0,53.985
5,ogive_polynomial,67.14,0.9215,1.2728,0.0,0.3818,12.0,30.0,15.0,115.0,85.0,0.4,0.07049,3654482.0,31.842,8.38,29.9787,0.780932,0.0,0.878011,9.8242,3.057,1,100.0
1,cone,35.8085,0.5851,35.8085,0.0,0.693,12.0,30.0,15.0,115.0,85.0,0.4,0.2622,1087521.0,9.476,29.97,8.9212,0.446413,0.280364,0.839288,1.3064,1.1321,0,14.72
4,elliptical,69.6316,0.9375,1.0531,0.0,1.0531,12.0,30.0,15.0,115.0,85.0,0.4,0.07749,2302340.0,20.06,47.85,18.8867,0.802013,0.0,0.900627,8.9298,2.9522,0,100.0
4,elliptical,44.9896,0.707,1.8714,0.0,1.8714,12.0,30.0,15.0,115.0,85.0,0.4,0.12896,3604505.0,31.406,19.75,29.5687,0.535916,0.134932,0.774247,3.336,1.8741,0,59.155
1,cone,50.1507,0.7677,50.1507,0.0,0.4173,12.0,30.0,15.0,115.0,85.0,0.4,0.06769,566419.0,4.935,47.65,4.6465,0.580134,0.0,0.677724,8.0193,2.7643,0,100.0
3,spherical,38.808,0.6267,1.2654,0.0,0.6327,12.0,30.0,15.0,115.0,85.0,0.4,0.19759,1534950.0,13.374,38.96,12.5916,0.46941,0.229879,0.810669,1.9763,1.4326,0,28.943
2,truncated_cone,37.1324,0.6037,44.4263,0.6567,1.1444,12.0,30.0,15.0,115.0,85.0,0.4,0.28566,1034563.0,9.014,27.96,8.4868,0.465191,0.280006,0.859698,1.229,1.1092,0,13.158
5,ogive_polynomial,54.868,0.8178,1.7208,0.0,0.5162,12.0,30.0,15.0,115.0,85.0,0.4,0.25577,4477532.0,39.013,28.33,36.7304,0.732262,0.181377,1.026172,2.2568,1.5379,0,46.558
4,elliptical,96.6559,0.9933,0.5678,0.0,0.5678,12.0,30.0,15.0,115.0,85.0,0.4,0.19827,1761257.0,15.346,39.4,14.448,1.001301,0.134774,1.246267,4.0126,2.0499,0,59.268
2,truncated_cone,61.0436,0.875,68.733,0.4475,0.3434,12.0,30.0,15.0,115.0,85.0,0.4,0.20611,2639691.0,23.0,32.4,21.6541,0.79162,0.174442,1.077928,3.1938,1.7994,0,51.447
1,cone,51.15,0.7788,51.15,0.0,0.4027,12.0,30.0,15.0,115.0,85.0,0.4,0.20138,3592473.0,31.301,8.83,29.47,0.661233,0.16773,0.939648,2.768,1.5982,0,48.718
4,elliptical,89.0027,0.9998,0.684,0.0,0.684,12.0,30.0,15.0,115.0,85.0,0.4,0.11278,276707.0,2.411,30.06,2.2699,0.926532,0.0,1.028662,7.4861,2.6823,0,100.0
3,spherical,23.0606,0.3917,2.1987,0.0,1.0994,12.0,30.0,15.0,115.0,85.0,0.4,0.05261,1788074.0,15.58,44.22,14.668,0.206848,0.154495,0.455845,3.5042,1.8984,0,53.336
3,spherical,41.78,0.6663,1.166,0.0,0.583,12.0,30.0,15.0,115.0,85.0,0.4,0.11936,934128.0,8.139,15.78,7.6629,0.475161,0.171988,0.750353,3.4747,1.8984,0,45.572
1,cone,50.2532,0.7689,50.2532,0.0,0.4158,12.0,30.0,15.0,115.0,85.0,0.4,0.29164,3090643.0,26.929,42.45,25.3534,0.668648,0.199235,0.982989,1.8612,1.3745,0,36.819
2,truncated_cone,63.94,0.8983,71.1812,0.4069,0.8605,12.0,30.0,15.0,115.0,85.0,0.4,0.32332,4859659.0,42.342,39.34,39.865,0.912032,0.182277,1.208259,2.1109,1.4103,0,45.507
2,truncated_cone,62.9719,0.8908,66.2696,0.199,0.7366,12.0,30.0,15.0,115.0,85.0,0.4,0.37062,2870051.0,25.007,26.43,23.5438,0.939415,0.206587,1.265126,1.8087,1.3664,0,35.894
1,cone,78.5916,0.9802,78.5916,0.0,0.1009,12.0,30.0,15.0,115.0,85.0,0.4,0.12881,233192.0,2.032,44.65,1.9129,0.877894,0.065586,1.051432,6.1184,2.5117,0,79.993
5,ogive_polynomial,36.6607,0.5971,3.6013,0.0,1.0804,12.0,30.0,15.0,115.0,85.0,0.4,0.37878,1231217.0,10.728,27.37,10.1,0.495164,0.290079,0.903026,0.9424,0.9606,0,11.465
4,elliptical,34.5985,0.5678,2.5226,0.0,2.5226,12.0,30.0,15.0,115.0,85.0,0.4,0.31227,2331770.0,20.317,37.49,19.1281,0.438767,0.260342,0.813499,0.9864,0.9848,0,23.52
2,truncated_cone,54.9354,0.8185,63.2036,0.5233,0.7651,12.0,30.0,15.0,115.0,85.0,0.4,0.22753,3998073.0,34.835,48.56,32.7972,0.72472,0.174228,1.011239,2.4601,1.5769,0,48.581
2,truncated_cone,55.8907,0.828,65.9598,0.6106,0.4548,12.0,30.0,15.0,115.0,85.0,0.4,0.26511,4078164.0,35.533,21.96,33.4542,0.760906,0.186025,1.059001,2.2131,1.5272,0,45.147
3,spherical,23.5188,0.399,2.1544,0.0,1.0772,12.0,30.0,15.0,115.0,85.0,0.4,0.28887,1194281.0,10.406,15.3,9.797,0.259222,0.301666,0.675808,0.672,0.7799,0,7.181
3,spherical,28.8615,0.4827,1.7398,0.0,0.8699,12.0,30.0,15.0,115.0,85.0,0.4,0.16068,458585.0,3.996,12.78,3.7619,0.297935,0.325619,0.730302,1.5797,1.2137,0,3.637
5,ogive_polynomial,40.1311,0.6445,2.9805,0.0,0.8941,12.0,30.0,15.0,115.0,85.0,0.4,0.20824,3362997.0,29.302,0.39,27.5875,0.486617,0.203461,0.800641,1.9407,1.3818,0,39.071
5,ogive_polynomial,35.5975,0.5821,3.8468,0.0,1.154,12.0,30.0,15.0,115.0,85.0,0.4,0.34299,1916046.0,16.695,27.44,15.7178,0.477685,0.269525,0.864842,0.9734,0.9978,0,19.715
5,ogive_polynomial,47.4966,0.7372,2.1821,0.0,0.6546,12.0,30.0,15.0,115.0,85.0,0.4,0.31737,2596881.0,22.627,1.16,21.3029,0.662858,0.231804,1.009156,1.5161,1.239,0,31.42
3,spherical,26.8125,0.4511,1.8797,0.0,0.9398,12.0,30.0,15.0,115.0,85.0,0.4,0.35769,2905199.0,25.313,29.78,23.8321,0.316811,0.259266,0.692726,0.6587,0.8135,0,21.988
5,ogive_polynomial,40.2721,0.6464,2.9597,0.0,0.8879,12.0,30.0,15.0,115.0,85.0,0.4,0.2286,4021390.0,35.039,0.12,32.9885,0.49933,0.196729,0.806305,1.718,1.3336,0,39.375
4,elliptical,38.0472,0.6163,2.2695,0.0,2.2695,12.0,30.0,15.0,115.0,85.0,0.4,0.23637,3024506.0,26.353,15.86,24.8108,0.477052,0.21506,0.805284,1.4158,1.2009,0,33.668
3,spherical,33.9396,0.5583,1.4641,0.0,0.7321,12.0,30.0,15.0,115.0,85.0,0.4,0.10569,2298784.0,20.029,39.17,18.8575,0.355062,0.172766,0.631063,3.0008,1.6774,0,48.182
5,ogive_polynomial,68.5115,0.9305,1.2368,0.0,0.371,12.0,30.0,15.0,115.0,85.0,0.4,0.13972,1057337.0,9.213,12.49,8.6736,0.832501,0.095705,1.0333,5.2118,2.298,0,71.277
3,spherical,26.5104,0.4464,1.9021,0.0,0.951,12.0,30.0,15.0,115.0,85.0,0.4,0.30012,2253461.0,19.635,33.41,18.4857,0.303006,0.264965,0.682553,0.7351,0.866,0,19.351
5,ogive_polynomial,36.2417,0.5912,3.6942,0.0,1.1083,12.0,30.0,15.0,115.0,85.0,0.4,0.09396,4479306.0,39.028,25.19,36.7449,0.386616,0.124242,0.611068,3.5662,1.9408,0,62.282
3,spherical,71.5996,0.9489,0.6006,0.0,0.3003,12.0,30.0,15.0,115.0,85.0,0.4,0.36873,2468342.0,21.507,17.25,20.2484,1.038587,0.205265,1.361951,2.0718,1.382,0,36.547
4,elliptical,99.2621,0.987,0.5308,0.0,0.5308,12.0,30.0,15.0,115.0,85.0,0.4,0.38051,2931933.0,25.546,6.2,24.0514,1.12571,0.192157,1.434172,2.0846,1.4646,0,39.535
0,disc,90.0,1.0,90.0,0.0,0.0171,12.0,30.0,15.0,115.0,85.0,0.4,0.08152,2324095.0,20.25,45.53,19.0652,0.879118,0.0,0.978808,10.0457,3.2201,1,100.0
1,cone,74.0055,0.9613,74.0055,0.0,0.1433,12.0,30.0,15.0,115.0,85.0,0.4,0.19101,1727599.0,15.053,35.57,14.1719,0.946993,0.137326,1.195226,4.1943,2.0022,0,58.191
4,elliptical,85.6128,0.9971,0.7397,0.0,0.7397,12.0,30.0,15.0,115.0,85.0,0.4,0.13733,4416148.0,38.478,27.79,36.2268,0.945907,0.043046,1.095421,5.8785,2.3584,0,86.509
0,disc,90.0,1.0,90.0,0.0,0.021,12.0,30.0,15.0,115.0,85.0,0.4,0.31903,4041520.0,35.214,15.81,33.1536,1.096474,0.170565,1.382873,2.5933,1.6336,0,48.472
3,spherical,21.5061,0.3666,2.3629,0.0,1.1814,12.0,30.0,15.0,115.0,85.0,0.4,0.21974,4974634.0,43.344,29.25,40.8082,0.214136,0.215356,0.541362,0.7659,0.907,0,31.464
0,disc,90.0,1.0,90.0,0.0,0.031,12.0,30.0,15.0,115.0,85.0,0.4,0.11631,2553632.0,22.25,44.92,20.9481,0.928561,0.004794,1.037115,7.0301,2.6871,0,98.564
3,spherical,20.9705,0.3579,2.425,0.0,1.2125,12.0,30.0,15.0,115.0,85.0,0.4,0.39434,941590.0,8.204,35.98,7.7241,0.23398,0.321681,0.672268,0.4182,0.6317,0,0.0
1,cone,20.8266,0.3555,20.8266,0.0,1.3144,12.0,30.0,15.0,115.0,85.0,0.4,0.23529,2954957.0,25.747,49.94,24.2403,0.20752,0.263028,0.5815,0.6803,0.8088,0,22.956
3,spherical,26.8945,0.4523,1.8737,0.0,0.9368,12.0,30.0,15.0,115.0,85.0,0.4,0.24237,2454517.0,21.386,19.38,20.135,0.295379,0.269283,0.678046,0.9555,0.978,0,23.208
5,ogive_polynomial,78.9231,0.9814,1.0183,0.0,0.3055,12.0,30.0,15.0,115.0,85.0,0.4,0.36421,4882972.0,42.546,29.23,40.0563,1.099768,0.181364,1.398506,2.2399,1.505,0,46.194
5,ogive_polynomial,47.6604,0.7392,2.1692,0.0,0.6507,12.0,30.0,15.0,115.0,85.0,0.4,0.08055,1366201.0,11.904,35.24,11.2073,0.544693,0.044574,0.687031,6.0488,2.4105,0,86.549
5,ogive_polynomial,35.5578,0.5815,3.8566,0.0,1.157,12.0,30.0,15.0,115.0,85.0,0.4,0.08668,4726783.0,41.185,37.14,38.775,0.379915,0.112948,0.591928,3.791,1.9896,0,64.983
5,ogive_polynomial,39.1658,0.6316,3.1306,0.0,0.9392,12.0,30.0,15.0,115.0,85.0,0.4,0.25603,3939725.0,34.327,29.14,32.3186,0.487976,0.211645,0.814441,1.5066,1.1893,0,36.358
4,elliptical,36.8102,0.5992,2.3551,0.0,2.3551,12.0,30.0,15.0,115.0,85.0,0.4,0.16445,2437283.0,21.236,48.69,19.9937,0.416336,0.213891,0.738178,1.8873,1.4252,0,38.114
0,disc,90.0,1.0,90.0,0.0,0.0381,12.0,30.0,15.0,115.0,85.0,0.4,0.2706,1620640.0,14.121,40.05,13.2945,1.025253,0.193599,1.333217,3.0375,1.8011,0,44.33
3,spherical,53.8651,0.8076,0.8686,0.0,0.4343,12.0,30.0,15.0,115.0,85.0,0.4,0.17966,2440986.0,21.268,27.7,20.024,0.674747,0.164415,0.949741,3.2394,1.8051,0,50.928
1,cone,54.317,0.8123,54.317,0.0,0.3591,12.0,30.0,15.0,115.0,85.0,0.4,0.07028,4524174.0,39.419,2.3,37.113,0.637419,0.0,0.735273,8.1512,2.8648,0,100.0
4,elliptical,101.2597,0.9808,0.5032,0.0,0.5032,12.0,30.0,15.0,115.0,85.0,0.4,0.32524,2234879.0,19.473,36.14,18.3333,1.044474,0.198917,1.360318,2.4676,1.6001,0,40.358
3,spherical,29.6849,0.4952,1.6889,0.0,0.8444,12.0,30.0,15.0,115.0,85.0,0.4,0.1229,1722773.0,15.011,12.55,14.1324,0.300456,0.216396,0.621867,2.1848,1.4321,0,33.688
4,elliptical,62.9256,0.8904,1.2205,0.0,1.2205,12.0,30.0,15.0,115.0,85.0,0.4,0.22865,161423.0,1.406,18.74,1.3242,0.85344,0.304432,1.270013,2.8241,1.6478,0,10.175
2,truncated_cone,42.8149,0.6796,47.0999,0.3639,1.0519,12.0,30.0,15.0,115.0,85.0,0.4,0.116,1896769.0,16.527,28.53,15.5597,0.472187,0.143998,0.719377,3.7405,1.8144,0,55.626
3,spherical,27.5456,0.4625,1.8273,0.0,0.9137,12.0,30.0,15.0,115.0,85.0,0.4,0.35054,2816061.0,24.536,16.61,23.1009,0.328642,0.259196,0.704693,0.6839,0.8141,0,21.958
5,ogive_polynomial,36.03,0.5882,3.743,0.0,1.1229,12.0,30.0,15.0,115.0,85.0,0.4,0.38323,3392913.0,29.563,31.99,27.8329,0.481283,0.245217,0.841393,0.8685,0.9042,0,27.338
1,cone,27.8553,0.4672,27.8553,0.0,0.9461,12.0,30.0,15.0,115.0,85.0,0.4,0.22428,2528465.0,22.031,37.97,20.7417,0.3057,0.252248,0.668707,1.0994,0.9947,0,25.246
2,truncated_cone,39.666,0.6383,42.9076,0.3022,0.6971,12.0,30.0,15.0,115.0,85.0,0.4,0.10948,1025017.0,8.931,12.4,8.4085,0.436834,0.171223,0.711098,3.5349,1.9046,0,47.559
4,elliptical,75.5036,0.9682,0.9263,0.0,0.9263,12.0,30.0,15.0,115.0,85.0,0.4,0.09134,3784344.0,32.973,7.72,31.044,0.868058,0.0,0.967773,8.1305,2.8618,0,100.0
2,truncated_cone,26.3442,0.4438,30.1801,0.5084,0.2932,12.0,30.0,15.0,115.0,85.0,0.4,0.27433,3014336.0,26.264,0.35,24.7274,0.300518,0.256599,0.671451,0.7908,0.9117,0,24.682
4,elliptical,70.8773,0.9448,1.0248,0.0,1.0248,12.0,30.0,15.0,115.0,85.0,0.4,0.20704,1247107.0,10.866,25.88,10.2303,0.924949,0.170069,1.204278,3.4899,1.8113,0,49.474
5,ogive_polynomial,36.3138,0.5922,3.6779,0.0,1.1034,12.0,30.0,15.0,115.0,85.0,0.4,0.37938,1845247.0,16.078,47.46,15.137,0.487864,0.262553,0.867229,0.8544,0.9425,0,18.173
1,cone,50.2727,0.7691,50.2727,0.0,0.4155,12.0,30.0,15.0,115.0,85.0,0.4,0.21702,3755733.0,32.724,42.44,30.8093,0.673373,0.167623,0.952456,2.4233,1.5005,0,46.386
0,disc,90.0,1.0,90.0,0.0,0.042,12.0,30.0,15.0,115.0,85.0,0.4,0.08296,2623780.0,22.861,4.22,21.5235,0.87236,0.0,0.973476,9.647,3.2189,1,100.0
4,elliptical,76.0538,0.9705,0.9153,0.0,0.9153,12.0,30.0,15.0,115.0,85.0,0.4,0.09303,4898228.0,42.678,32.43,40.1814,0.869952,0.0,0.971097,7.9798,2.8766,0,100.0
3,spherical,20.7954,0.355,2.446,0.0,1.223,12.0,30.0,15.0,115.0,85.0,0.4,0.39961,4817200.0,41.972,41.45,39.5167,0.237586,0.237134,0.592495,0.4036,0.6381,0,26.955
5,ogive_polynomial,64.8913,0.9055,1.3366,0.0,0.401,12.0,30.0,15.0,115.0,85.0,0.4,0.10962,2049032.0,17.853,10.3,16.8087,0.795776,0.035411,0.935117,6.0861,2.427,0,89.453
3,spherical,50.6687,0.7735,0.9345,0.0,0.4672,12.0,30.0,15.0,115.0,85.0,0.4,0.15194,115718.0,1.008,10.19,0.9493,0.622966,0.280963,1.010114,3.6098,1.8264,0,17.192
4,elliptical,32.2384,0.5334,2.7254,0.0,2.7254,12.0,30.0,15.0,115.0,85.0,0.4,0.37998,2599079.0,22.646,49.17,21.3209,0.417031,0.250242,0.783931,0.7279,0.8395,0,21.893
3,spherical,70.7206,0.9439,0.6111,0.0,0.3056,12.0,30.0,15.0,115.0,85.0,0.4,0.2919,3047191.0,26.55,18.92,24.9969,0.982314,0.184539,1.281476,2.5601,1.5895,0,45.265
4,elliptical,65.8469,0.9125,1.1441,0.0,1.1441,12.0,30.0,15.0,115.0,85.0,0.4,0.10616,2178710.0,18.983,27.92,17.8725,0.80481,0.023198,0.930735,6.3879,2.4077,0,93.257
4,elliptical,32.2331,0.5334,2.7259,0.0,2.7259,12.0,30.0,15.0,115.0,85.0,0.4,0.14963,4273083.0,37.232,3.04,35.0532,0.346161,0.188516,0.642309,1.8185,1.3722,0,42.733
0,disc,90.0,1.0,90.0,0.0,0.0348,12.0,30.0,15.0,115.0,85.0,0.4,0.0913,911105.0,7.939,34.91,7.474,0.918586,0.0,1.019515,9.0863,3.1088,0,100.0
4,elliptical,39.6936,0.6387,2.1634,0.0,2.1634,12.0,30.0,15.0,115.0,85.0,0.4,0.27582,3983306.0,34.707,23.88,32.6761,0.50939,0.213745,0.83505,1.3189,1.1861,0,35.555
4,elliptical,46.5614,0.7261,1.7966,0.0,1.7966,12.0,30.0,15.0,115.0,85.0,0.4,0.05429,4429304.0,38.593,43.06,36.3347,0.512613,0.0,0.605455,8.2882,2.9506,0,100.0
3,spherical,34.0976,0.5606,1.4568,0.0,0.7284,12.0,30.0,15.0,115.0,85.0,0.4,0.21279,4654184.0,40.552,21.27,38.1795,0.386039,0.207916,0.705282,1.5153,1.2206,0,38.441
2,truncated_cone,48.524,0.7492,57.1151,0.6017,1.0757,12.0,30.0,15.0,115.0,85.0,0.4,0.27976,3356737.0,29.247,37.83,27.5362,0.645472,0.216455,0.977618,1.7909,1.3294,0,37.848
3,spherical,38.5751,0.6235,1.2738,0.0,0.6369,12.0,30.0,15.0,115.0,85.0,0.4,0.25026,2318479.0,20.201,28.24,19.0191,0.470938,0.235196,0.81853,1.5062,1.2397,0,29.291
0,disc,90.0,1.0,90.0,0.0,0.0402,12.0,30.0,15.0,115.0,85.0,0.4,0.15091,3605495.0,31.415,46.81,29.5768,0.956291,0.066443,1.129132,5.2404,2.3862,0,80.121
0,disc,90.0,1.0,90.0,0.0,0.0356,12.0,30.0,15.0,115.0,85.0,0.4,0.16404,1620586.0,14.12,38.72,13.2941,0.967705,0.100727,1.175802,5.0724,2.2095,0,70.823
4,elliptical,30.384,0.5058,2.9059,0.0,2.9059,12.0,30.0,15.0,115.0,85.0,0.4,0.24583,3188634.0,27.783,5.44,26.1572,0.344869,0.239879,0.697199,0.9933,0.9729,0,28.973
5,ogive_polynomial,65.0705,0.9068,1.3312,0.0,0.3994,12.0,30.0,15.0,115.0,85.0,0.4,0.27935,2953614.0,25.735,19.67,24.2293,0.91325,0.175796,1.204018,2.4984,1.6054,0,44.249
1,cone,47.1505,0.7331,47.1505,0.0,0.4638,12.0,30.0,15.0,115.0,85.0,0.4,0.20359,3326556.0,28.984,16.53,27.2886,0.588686,0.187729,0.887234,2.4407,1.5338,0,44.689
0,disc,90.0,1.0,90.0,0.0,0.0144,12.0,30.0,15.0,115.0,85.0,0.4,0.25682,759306.0,6.616,7.42,6.2288,1.04558,0.207329,1.366741,3.2008,1.807,0,37.761
0,disc,90.0,1.0,90.0,0.0,0.0409,12.0,30.0,15.0,115.0,85.0,0.4,0.06533,851093.0,7.416,5.99,6.9817,0.891401,0.0,0.990734,12.6386,3.4193,1,100.0
5,ogive_polynomial,39.192,0.6319,3.1263,0.0,0.9379,12.0,30.0,15.0,115.0,85.0,0.4,0.38044,1152227.0,10.039,46.93,9.452,0.558131,0.290372,0.965298,1.0016,0.9893,0,11.475
1,cone,60.8021,0.8729,60.8021,0.0,0.2794,12.0,30.0,15.0,115.0,85.0,0.4,0.16002,2433056.0,21.199,10.14,19.959,0.764088,0.123381,0.995698,4.1664,2.0539,0,61.852
2,truncated_cone,26.7537,0.4502,32.1323,0.6696,0.5551,12.0,30.0,15.0,115.0,85.0,0.4,0.24425,3022519.0,26.335,2.44,24.7945,0.295422,0.246583,0.655678,0.9215,0.9489,0,26.17
4,elliptical,32.324,0.5347,2.7176,0.0,2.7176,12.0,30.0,15.0,115.0,85.0,0.4,0.36231,917306.0,7.993,21.9,7.5249,0.414181,0.308421,0.838837,0.7557,0.8908,0,4.429
2,truncated_cone,41.0198,0.6563,47.5701,0.5508,0.4178,12.0,30.0,15.0,115.0,85.0,0.4,0.1607,1427510.0,12.438,42.51,11.7102,0.48796,0.202862,0.7991,2.5784,1.5529,0,36.555
1,cone,73.7303,0.96,73.7303,0.0,0.1459,12.0,30.0,15.0,115.0,85.0,0.4,0.30544,462946.0,4.034,18.45,3.7977,1.017015,0.280431,1.413067,2.5509,1.5639,0,19.45
2,truncated_cone,66.4784,0.9169,69.8323,0.1921,0.5155,12.0,30.0,15.0,115.0,85.0,0.4,0.11755,2937230.0,25.592,39.59,24.0949,0.791642,0.042289,0.935613,5.9502,2.4607,0,86.544
4,elliptical,38.0316,0.6161,2.2705,0.0,2.2705,12.0,30.0,15.0,115.0,85.0,0.4,0.34329,632094.0,5.507,25.82,5.1852,0.508221,0.336679,0.96076,1.0226,0.994,0,1.261
2,truncated_cone,44.6582,0.7029,49.7242,0.4075,0.236,12.0,30.0,15.0,115.0,85.0,0.4,0.14019,1217589.0,10.609,49.23,9.9882,0.533501,0.177994,0.818754,3.3567,1.7787,0,44.701
3,spherical,20.91,0.3569,2.4322,0.0,1.2161,12.0,30.0,15.0,115.0,85.0,0.4,0.12824,715701.0,6.236,17.19,5.8711,0.193213,0.302179,0.600224,1.2174,1.1547,0,7.213
2,truncated_cone,42.9772,0.6817,44.9075,0.1719,0.6424,12.0,30.0,15.0,115.0,85.0,0.4,0.19585,4290303.0,37.382,15.18,35.1945,0.52275,0.169026,0.801083,2.263,1.5331,0,45.428
0,disc,90.0,1.0,90.0,0.0,0.0446,12.0,30.0,15.0,115.0,85.0,0.4,0.32396,2367717.0,20.63,5.96,19.423,1.093603,0.193097,1.40186,2.5523,1.532,0,42.168
0,disc,90.0,1.0,90.0,0.0,0.0355,12.0,30.0,15.0,115.0,85.0,0.4,0.24783,618897.0,5.392,41.27,5.077,1.01685,0.211953,1.34009,3.3773,1.7994,0,37.053
2,truncated_cone,28.031,0.4699,32.4001,0.5394,0.243,12.0,30.0,15.0,115.0,85.0,0.4,0.05153,3392249.0,29.557,49.4,27.8275,0.256037,0.088731,0.438659,4.8767,2.1168,0,72.63
3,spherical,62.4485,0.8866,0.7223,0.0,0.3611,12.0,30.0,15.0,115.0,85.0,0.4,0.12893,285544.0,2.488,11.9,2.3424,0.758402,0.12677,0.990161,5.1538,2.3082,0,62.739
0,disc,90.0,1.0,90.0,0.0,0.0421,12.0,30.0,15.0,115.0,85.0,0.4,0.08619,4523000.0,39.409,47.3,37.1033,0.916594,0.0,1.017447,9.7131,3.0718,0,100.0
5,ogive_polynomial,48.7663,0.752,2.0858,0.0,0.6257,12.0,30.0,15.0,115.0,85.0,0.4,0.11055,4183477.0,36.451,4.68,34.3181,0.568557,0.091498,0.762371,4.4448,2.1156,0,71.933
3,spherical,21.4285,0.3653,2.3717,0.0,1.1858,12.0,30.0,15.0,115.0,85.0,0.4,0.35792,2119930.0,18.471,21.15,17.3903,0.240997,0.284687,0.642945,0.4765,0.6773,0,14.778
5,ogive_polynomial,39.7359,0.6392,3.0401,0.0,0.912,12.0,30.0,15.0,115.0,85.0,0.4,0.36651,4694764.0,40.906,29.66,38.5124,0.532521,0.213429,0.859725,1.0623,1.0291,0,33.792
5,ogive_polynomial,35.6614,0.583,3.8311,0.0,1.1493,12.0,30.0,15.0,115.0,85.0,0.4,0.20719,1927090.0,16.791,41.27,15.8084,0.422413,0.234961,0.768,1.5572,1.2802,0,28.363
0,disc,90.0,1.0,90.0,0.0,0.0368,12.0,30.0,15.0,115.0,85.0,0.4,0.27215,2153660.0,18.765,22.93,17.667,1.060884,0.166403,1.341836,3.0934,1.8214,0,47.188
4,elliptical,82.7655,0.992,0.7889,0.0,0.7889,12.0,30.0,15.0,115.0,85.0,0.4,0.33726,3093360.0,26.953,33.33,25.3756,1.055869,0.18331,1.355229,2.3442,1.4864,0,43.618
0,disc,90.0,1.0,90.0,0.0,0.0169,12.0,30.0,15.0,115.0,85.0,0.4,0.20519,4477889.0,39.016,29.5,36.7333,0.999348,0.109804,1.221059,4.1467,1.9085,0,65.178
0,disc,90.0,1.0,90.0,0.0,0.022,12.0,30.0,15.0,115.0,85.0,0.4,0.14843,2723630.0,23.731,35.1,22.3426,0.950307,0.065469,1.120944,5.7205,2.3619,0,80.077
0,disc,90.0,1.0,90.0,0.0,0.0322,12.0,30.0,15.0,115.0,85.0,0.4,0.203,3420528.0,29.803,7.88,28.0595,0.987104,0.118801,1.217226,4.0463,2.0166,0,63.751
2,truncated_cone,65.3138,0.9086,69.7505,0.2544,0.324,12.0,30.0,15.0,115.0,85.0,0.4,0.37613,3500821.0,30.503,8.22,28.7181,0.992219,0.200537,1.308828,1.85,1.3489,0,38.772
2,truncated_cone,46.8856,0.73,51.7896,0.3788,1.0668,12.0,30.0,15.0,115.0,85.0,0.4,0.12184,2495980.0,21.748,43.04,20.4752,0.548227,0.130277,0.781803,3.7418,1.9512,0,61.127
1,cone,65.8306,0.9123,65.8306,0.0,0.2244,12.0,30.0,15.0,115.0,85.0,0.4,0.33528,4934481.0,42.994,49.28,40.4788,0.958041,0.182815,1.259145,2.1316,1.462,0,45.428
4,elliptical,31.9812,0.5296,2.7492,0.0,2.7492,12.0,30.0,15.0,115.0,85.0,0.4,0.39733,703487.0,6.13,16.24,5.7709,0.412451,0.339449,0.869213,0.6876,0.8325,0,0.0
1,cone,35.5301,0.5811,35.5301,0.0,0.7002,12.0,30.0,15.0,115.0,85.0,0.4,0.05553,4346383.0,37.87,1.09,35.6545,0.360978,0.03607,0.493686,6.2431,2.5187,0,88.761
4,elliptical,79.3687,0.9828,0.8509,0.0,0.8509,12.0,30.0,15.0,115.0,85.0,0.4,0.13041,2008280.0,17.498,16.09,16.4744,0.91608,0.045284,1.065681,5.7916,2.372,0,86.368
